nom_absence,prenom_absence,apogee,total_absences,module,module_id,prof_id,id,promo_year
Maid,Rania,12819739,22,Langues et Communication III,37,17,83,2020
Maid,Rania,12819739,9,Management I,3,21,83,2020
Maid,Rania,12819739,17,Management II,22,26,83,2020
Maid,Rania,12819739,16,Management III,38,27,83,2020
Maid,Rania,12819739,20,Méthodologies et Génie Logiciel,18,4,83,2020
Maid,Rania,12819739,30,Probabilités Statistiques et Calcul Stochastique,4,22,83,2020
Maid,Rania,12819739,32,Programmation C Avancé et Complexité,10,6,83,2020
Maid,Rania,12819739,3,Programmation des Systèmes,33,11,83,2020
Maid,Rania,12819739,23,Programmation Réseaux et Sécurité Informatique,16,13,83,2020
Maid,Rania,12819739,15,Programmation Web I,9,10,83,2020
Maid,Rania,12819739,29,Programmation web II,25,2,83,2020
Maid,Rania,12819739,26,Réseaux informatique II,17,1,83,2020
Maid,Rania,12819739,24,Réseaux Informatiques I,5,8,83,2020
Maid,Rania,12819739,28,Systèmes d’exploitation,11,6,83,2020
Maid,Rania,12819739,24,Systèmes d’Information et Bases de Données Relationnelles,6,15,83,2020
Maid,Rania,12819739,27,Théories des Graphes et Recherche Opérationnelle,7,23,83,2020
Maid,Rania,12819739,30,Théories des Langages et Compilation,12,2,83,2020
Maid,Rania,12819739,29,Urbanisation des Systèmes d’Information,32,12,83,2020
Maid,Rania,12819739,21,Vision Artificielle,27,16,83,2020
Maid,Rania,12819739,26,Électronique Numérique,8,24,83,2020
Maid,Rania,12819739,27,Langues et Communication I,1,17,83,2020
Maid,Rania,12819739,27,Langues et Communication I,2,19,83,2020
Maid,Rania,12819739,11,Modélisation et Programmation Objet,14,11,83,2020
Maid,Rania,12819739,11,Modélisation et Programmation Objet,15,3,83,2020
Maid,Rania,12819739,16,Technologies DotNet et JEE,34,6,83,2020
Maid,Rania,12819739,16,Technologies DotNet et JEE,35,4,83,2020
Rihani,Rama,48365163,31,Administration et Optimisation des BD,24,12,84,2020
Rihani,Rama,48365163,6,Architecture des Ordinateurs et Assembleur,13,11,84,2020
Rihani,Rama,48365163,28,Base de Données Relationnelle-Objet et Répartie,28,5,84,2020
Rihani,Rama,48365163,27,Business Intelligence,31,9,84,2020
Rihani,Rama,48365163,26,Intelligence Artificielle,23,9,84,2020
Rihani,Rama,48365163,30,Java Avancé,26,7,84,2020
Rihani,Rama,48365163,27,Langues et Communication II,19,19,84,2020
Rihani,Rama,48365163,27,Langues et Communication II,20,18,84,2020
Rihani,Rama,48365163,27,Langues et Communication II,21,25,84,2020
Rihani,Rama,48365163,22,Langues et Communication III,36,20,84,2020
Rihani,Rama,48365163,22,Langues et Communication III,37,17,84,2020
Rihani,Rama,48365163,11,Management I,3,21,84,2020
Rihani,Rama,48365163,14,Management II,22,26,84,2020
Rihani,Rama,48365163,17,Management III,38,27,84,2020
Rihani,Rama,48365163,26,Méthodologies et Génie Logiciel,18,4,84,2020
Rihani,Rama,48365163,26,Probabilités Statistiques et Calcul Stochastique,4,22,84,2020
Rihani,Rama,48365163,30,Programmation C Avancé et Complexité,10,6,84,2020
Rihani,Rama,48365163,12,Programmation des Systèmes,33,11,84,2020
Rihani,Rama,48365163,27,Programmation Réseaux et Sécurité Informatique,16,13,84,2020
Rihani,Rama,48365163,26,Programmation Web I,9,10,84,2020
Rihani,Rama,48365163,24,Programmation web II,25,2,84,2020
Rihani,Rama,48365163,28,Réseaux informatique II,17,1,84,2020
Rihani,Rama,48365163,19,Réseaux Informatiques I,5,8,84,2020
Rihani,Rama,48365163,27,Systèmes d’exploitation,11,6,84,2020
Rihani,Rama,48365163,23,Systèmes d’Information et Bases de Données Relationnelles,6,15,84,2020
Rihani,Rama,48365163,25,Théories des Graphes et Recherche Opérationnelle,7,23,84,2020
Rihani,Rama,48365163,25,Théories des Langages et Compilation,12,2,84,2020
Rihani,Rama,48365163,29,Urbanisation des Systèmes d’Information,32,12,84,2020
Rihani,Rama,48365163,22,Vision Artificielle,27,16,84,2020
Rihani,Rama,48365163,21,Électronique Numérique,8,24,84,2020
Rihani,Rama,48365163,28,Langues et Communication I,1,17,84,2020
Rihani,Rama,48365163,28,Langues et Communication I,2,19,84,2020
Rihani,Rama,48365163,9,Modélisation et Programmation Objet,14,11,84,2020
Rihani,Rama,48365163,9,Modélisation et Programmation Objet,15,3,84,2020
Rihani,Rama,48365163,14,Technologies DotNet et JEE,34,6,84,2020
Rihani,Rama,48365163,14,Technologies DotNet et JEE,35,4,84,2020
El-Kammouni,Fouad,69936758,26,Administration et Optimisation des BD,24,12,85,2020
El-Kammouni,Fouad,69936758,9,Architecture des Ordinateurs et Assembleur,13,11,85,2020
El-Kammouni,Fouad,69936758,27,Base de Données Relationnelle-Objet et Répartie,28,5,85,2020
El-Kammouni,Fouad,69936758,24,Business Intelligence,31,9,85,2020
El-Kammouni,Fouad,69936758,23,Intelligence Artificielle,23,9,85,2020
El-Kammouni,Fouad,69936758,23,Java Avancé,26,7,85,2020
El-Kammouni,Fouad,69936758,27,Langues et Communication II,19,19,85,2020
El-Kammouni,Fouad,69936758,27,Langues et Communication II,20,18,85,2020
El-Kammouni,Fouad,69936758,27,Langues et Communication II,21,25,85,2020
El-Kammouni,Fouad,69936758,23,Langues et Communication III,36,20,85,2020
El-Kammouni,Fouad,69936758,23,Langues et Communication III,37,17,85,2020
El-Kammouni,Fouad,69936758,8,Management I,3,21,85,2020
El-Kammouni,Fouad,69936758,12,Management II,22,26,85,2020
El-Kammouni,Fouad,69936758,8,Management III,38,27,85,2020
El-Kammouni,Fouad,69936758,20,Méthodologies et Génie Logiciel,18,4,85,2020
El-Kammouni,Fouad,69936758,29,Probabilités Statistiques et Calcul Stochastique,4,22,85,2020
El-Kammouni,Fouad,69936758,29,Programmation C Avancé et Complexité,10,6,85,2020
El-Kammouni,Fouad,69936758,7,Programmation des Systèmes,33,11,85,2020
El-Kammouni,Fouad,69936758,20,Programmation Réseaux et Sécurité Informatique,16,13,85,2020
El-Kammouni,Fouad,69936758,17,Programmation Web I,9,10,85,2020
El-Kammouni,Fouad,69936758,30,Programmation web II,25,2,85,2020
El-Kammouni,Fouad,69936758,22,Réseaux informatique II,17,1,85,2020
El-Kammouni,Fouad,69936758,19,Réseaux Informatiques I,5,8,85,2020
El-Kammouni,Fouad,69936758,24,Systèmes d’exploitation,11,6,85,2020
El-Kammouni,Fouad,69936758,15,Systèmes d’Information et Bases de Données Relationnelles,6,15,85,2020
El-Kammouni,Fouad,69936758,21,Théories des Graphes et Recherche Opérationnelle,7,23,85,2020
El-Kammouni,Fouad,69936758,28,Théories des Langages et Compilation,12,2,85,2020
El-Kammouni,Fouad,69936758,30,Urbanisation des Systèmes d’Information,32,12,85,2020
El-Kammouni,Fouad,69936758,18,Vision Artificielle,27,16,85,2020
El-Kammouni,Fouad,69936758,19,Électronique Numérique,8,24,85,2020
El-Kammouni,Fouad,69936758,26,Langues et Communication I,1,17,85,2020
El-Kammouni,Fouad,69936758,26,Langues et Communication I,2,19,85,2020
El-Kammouni,Fouad,69936758,5,Modélisation et Programmation Objet,14,11,85,2020
El-Kammouni,Fouad,69936758,5,Modélisation et Programmation Objet,15,3,85,2020
El-Kammouni,Fouad,69936758,14,Technologies DotNet et JEE,34,6,85,2020
El-Kammouni,Fouad,69936758,14,Technologies DotNet et JEE,35,4,85,2020
Aziz,Riyad,39739817,27,Administration et Optimisation des BD,24,12,86,2020
Aziz,Riyad,39739817,13,Architecture des Ordinateurs et Assembleur,13,11,86,2020
Aziz,Riyad,39739817,30,Base de Données Relationnelle-Objet et Répartie,28,5,86,2020
Aziz,Riyad,39739817,24,Business Intelligence,31,9,86,2020
Aziz,Riyad,39739817,22,Intelligence Artificielle,23,9,86,2020
Aziz,Riyad,39739817,28,Java Avancé,26,7,86,2020
Aziz,Riyad,39739817,30,Langues et Communication II,19,19,86,2020
Aziz,Riyad,39739817,30,Langues et Communication II,20,18,86,2020
Aziz,Riyad,39739817,30,Langues et Communication II,21,25,86,2020
Aziz,Riyad,39739817,26,Langues et Communication III,36,20,86,2020
Aziz,Riyad,39739817,26,Langues et Communication III,37,17,86,2020
Aziz,Riyad,39739817,13,Management I,3,21,86,2020
Aziz,Riyad,39739817,12,Management II,22,26,86,2020
Aziz,Riyad,39739817,11,Management III,38,27,86,2020
Aziz,Riyad,39739817,21,Méthodologies et Génie Logiciel,18,4,86,2020
Aziz,Riyad,39739817,28,Probabilités Statistiques et Calcul Stochastique,4,22,86,2020
Aziz,Riyad,39739817,30,Programmation C Avancé et Complexité,10,6,86,2020
Aziz,Riyad,39739817,17,Programmation des Systèmes,33,11,86,2020
Aziz,Riyad,39739817,29,Programmation Réseaux et Sécurité Informatique,16,13,86,2020
Aziz,Riyad,39739817,15,Programmation Web I,9,10,86,2020
Aziz,Riyad,39739817,29,Programmation web II,25,2,86,2020
Aziz,Riyad,39739817,22,Réseaux informatique II,17,1,86,2020
Aziz,Riyad,39739817,26,Réseaux Informatiques I,5,8,86,2020
Aziz,Riyad,39739817,31,Systèmes d’exploitation,11,6,86,2020
Aziz,Riyad,39739817,17,Systèmes d’Information et Bases de Données Relationnelles,6,15,86,2020
Aziz,Riyad,39739817,29,Théories des Graphes et Recherche Opérationnelle,7,23,86,2020
Aziz,Riyad,39739817,28,Théories des Langages et Compilation,12,2,86,2020
Aziz,Riyad,39739817,26,Urbanisation des Systèmes d’Information,32,12,86,2020
Aziz,Riyad,39739817,18,Vision Artificielle,27,16,86,2020
Aziz,Riyad,39739817,23,Électronique Numérique,8,24,86,2020
Aziz,Riyad,39739817,23,Langues et Communication I,1,17,86,2020
Aziz,Riyad,39739817,23,Langues et Communication I,2,19,86,2020
Aziz,Riyad,39739817,13,Modélisation et Programmation Objet,14,11,86,2020
Aziz,Riyad,39739817,13,Modélisation et Programmation Objet,15,3,86,2020
Aziz,Riyad,39739817,16,Technologies DotNet et JEE,34,6,86,2020
Aziz,Riyad,39739817,16,Technologies DotNet et JEE,35,4,86,2020
El-Ayyad,Ismail,69051062,30,Administration et Optimisation des BD,24,12,87,2020
El-Ayyad,Ismail,69051062,18,Architecture des Ordinateurs et Assembleur,13,11,87,2020
El-Ayyad,Ismail,69051062,25,Base de Données Relationnelle-Objet et Répartie,28,5,87,2020
El-Ayyad,Ismail,69051062,27,Business Intelligence,31,9,87,2020
El-Ayyad,Ismail,69051062,27,Intelligence Artificielle,23,9,87,2020
El-Ayyad,Ismail,69051062,27,Java Avancé,26,7,87,2020
El-Ayyad,Ismail,69051062,31,Langues et Communication II,19,19,87,2020
El-Ayyad,Ismail,69051062,31,Langues et Communication II,20,18,87,2020
El-Ayyad,Ismail,69051062,31,Langues et Communication II,21,25,87,2020
El-Ayyad,Ismail,69051062,30,Langues et Communication III,36,20,87,2020
El-Ayyad,Ismail,69051062,30,Langues et Communication III,37,17,87,2020
El-Ayyad,Ismail,69051062,18,Management I,3,21,87,2020
El-Ayyad,Ismail,69051062,17,Management II,22,26,87,2020
El-Ayyad,Ismail,69051062,17,Management III,38,27,87,2020
El-Ayyad,Ismail,69051062,25,Méthodologies et Génie Logiciel,18,4,87,2020
El-Ayyad,Ismail,69051062,30,Probabilités Statistiques et Calcul Stochastique,4,22,87,2020
El-Ayyad,Ismail,69051062,31,Programmation C Avancé et Complexité,10,6,87,2020
El-Ayyad,Ismail,69051062,11,Programmation des Systèmes,33,11,87,2020
El-Ayyad,Ismail,69051062,28,Programmation Réseaux et Sécurité Informatique,16,13,87,2020
El-Ayyad,Ismail,69051062,25,Programmation Web I,9,10,87,2020
El-Ayyad,Ismail,69051062,31,Programmation web II,25,2,87,2020
El-Ayyad,Ismail,69051062,27,Réseaux informatique II,17,1,87,2020
El-Ayyad,Ismail,69051062,25,Réseaux Informatiques I,5,8,87,2020
El-Ayyad,Ismail,69051062,26,Systèmes d’exploitation,11,6,87,2020
El-Ayyad,Ismail,69051062,26,Systèmes d’Information et Bases de Données Relationnelles,6,15,87,2020
El-Ayyad,Ismail,69051062,27,Théories des Graphes et Recherche Opérationnelle,7,23,87,2020
El-Ayyad,Ismail,69051062,30,Théories des Langages et Compilation,12,2,87,2020
El-Ayyad,Ismail,69051062,30,Urbanisation des Systèmes d’Information,32,12,87,2020
El-Ayyad,Ismail,69051062,17,Vision Artificielle,27,16,87,2020
El-Ayyad,Ismail,69051062,23,Électronique Numérique,8,24,87,2020
El-Ayyad,Ismail,69051062,26,Langues et Communication I,1,17,87,2020
El-Ayyad,Ismail,69051062,26,Langues et Communication I,2,19,87,2020
El-Ayyad,Ismail,69051062,11,Modélisation et Programmation Objet,14,11,87,2020
El-Ayyad,Ismail,69051062,11,Modélisation et Programmation Objet,15,3,87,2020
El-Ayyad,Ismail,69051062,20,Technologies DotNet et JEE,34,6,87,2020
El-Ayyad,Ismail,69051062,20,Technologies DotNet et JEE,35,4,87,2020
Ouchrif,Mouna,45755099,31,Administration et Optimisation des BD,24,12,88,2020
Ouchrif,Mouna,45755099,16,Architecture des Ordinateurs et Assembleur,13,11,88,2020
Ouchrif,Mouna,45755099,29,Base de Données Relationnelle-Objet et Répartie,28,5,88,2020
Ouchrif,Mouna,45755099,28,Business Intelligence,31,9,88,2020
Ouchrif,Mouna,45755099,24,Intelligence Artificielle,23,9,88,2020
Ouchrif,Mouna,45755099,32,Java Avancé,26,7,88,2020
Ouchrif,Mouna,45755099,30,Langues et Communication II,19,19,88,2020
Ouchrif,Mouna,45755099,30,Langues et Communication II,20,18,88,2020
Ouchrif,Mouna,45755099,30,Langues et Communication II,21,25,88,2020
Ouchrif,Mouna,45755099,26,Langues et Communication III,36,20,88,2020
Ouchrif,Mouna,45755099,26,Langues et Communication III,37,17,88,2020
Ouchrif,Mouna,45755099,17,Management I,3,21,88,2020
Ouchrif,Mouna,45755099,14,Management II,22,26,88,2020
Ouchrif,Mouna,45755099,16,Management III,38,27,88,2020
Ouchrif,Mouna,45755099,28,Méthodologies et Génie Logiciel,18,4,88,2020
Ouchrif,Mouna,45755099,30,Probabilités Statistiques et Calcul Stochastique,4,22,88,2020
Ouchrif,Mouna,45755099,29,Programmation C Avancé et Complexité,10,6,88,2020
Ouchrif,Mouna,45755099,15,Programmation des Systèmes,33,11,88,2020
Ouchrif,Mouna,45755099,23,Programmation Réseaux et Sécurité Informatique,16,13,88,2020
Ouchrif,Mouna,45755099,20,Programmation Web I,9,10,88,2020
Ouchrif,Mouna,45755099,31,Programmation web II,25,2,88,2020
Ouchrif,Mouna,45755099,28,Réseaux informatique II,17,1,88,2020
Ouchrif,Mouna,45755099,25,Réseaux Informatiques I,5,8,88,2020
Ouchrif,Mouna,45755099,30,Systèmes d’exploitation,11,6,88,2020
Ouchrif,Mouna,45755099,26,Systèmes d’Information et Bases de Données Relationnelles,6,15,88,2020
Ouchrif,Mouna,45755099,30,Théories des Graphes et Recherche Opérationnelle,7,23,88,2020
Ouchrif,Mouna,45755099,28,Théories des Langages et Compilation,12,2,88,2020
Ouchrif,Mouna,45755099,29,Urbanisation des Systèmes d’Information,32,12,88,2020
Ouchrif,Mouna,45755099,23,Vision Artificielle,27,16,88,2020
Ouchrif,Mouna,45755099,27,Électronique Numérique,8,24,88,2020
Ouchrif,Mouna,45755099,28,Langues et Communication I,1,17,88,2020
Ouchrif,Mouna,45755099,28,Langues et Communication I,2,19,88,2020
Ouchrif,Mouna,45755099,12,Modélisation et Programmation Objet,14,11,88,2020
Ouchrif,Mouna,45755099,12,Modélisation et Programmation Objet,15,3,88,2020
Ouchrif,Mouna,45755099,14,Technologies DotNet et JEE,34,6,88,2020
Ouchrif,Mouna,45755099,14,Technologies DotNet et JEE,35,4,88,2020
Zarrouk,Adil,88904661,32,Administration et Optimisation des BD,24,12,89,2020
Zarrouk,Adil,88904661,16,Architecture des Ordinateurs et Assembleur,13,11,89,2020
Zarrouk,Adil,88904661,31,Base de Données Relationnelle-Objet et Répartie,28,5,89,2020
Zarrouk,Adil,88904661,30,Business Intelligence,31,9,89,2020
Zarrouk,Adil,88904661,24,Intelligence Artificielle,23,9,89,2020
Zarrouk,Adil,88904661,31,Java Avancé,26,7,89,2020
Zarrouk,Adil,88904661,29,Langues et Communication II,19,19,89,2020
Zarrouk,Adil,88904661,29,Langues et Communication II,20,18,89,2020
Zarrouk,Adil,88904661,29,Langues et Communication II,21,25,89,2020
Zarrouk,Adil,88904661,24,Langues et Communication III,36,20,89,2020
Zarrouk,Adil,88904661,24,Langues et Communication III,37,17,89,2020
Zarrouk,Adil,88904661,18,Management I,3,21,89,2020
Zarrouk,Adil,88904661,28,Management II,22,26,89,2020
Zarrouk,Adil,88904661,21,Management III,38,27,89,2020
Zarrouk,Adil,88904661,31,Méthodologies et Génie Logiciel,18,4,89,2020
Zarrouk,Adil,88904661,31,Probabilités Statistiques et Calcul Stochastique,4,22,89,2020
Zarrouk,Adil,88904661,31,Programmation C Avancé et Complexité,10,6,89,2020
Zarrouk,Adil,88904661,25,Programmation des Systèmes,33,11,89,2020
Zarrouk,Adil,88904661,29,Programmation Réseaux et Sécurité Informatique,16,13,89,2020
Zarrouk,Adil,88904661,27,Programmation Web I,9,10,89,2020
Zarrouk,Adil,88904661,29,Programmation web II,25,2,89,2020
Zarrouk,Adil,88904661,29,Réseaux informatique II,17,1,89,2020
Zarrouk,Adil,88904661,25,Réseaux Informatiques I,5,8,89,2020
Zarrouk,Adil,88904661,31,Systèmes d’exploitation,11,6,89,2020
Zarrouk,Adil,88904661,22,Systèmes d’Information et Bases de Données Relationnelles,6,15,89,2020
Zarrouk,Adil,88904661,30,Théories des Graphes et Recherche Opérationnelle,7,23,89,2020
Zarrouk,Adil,88904661,32,Théories des Langages et Compilation,12,2,89,2020
Zarrouk,Adil,88904661,32,Urbanisation des Systèmes d’Information,32,12,89,2020
Zarrouk,Adil,88904661,28,Vision Artificielle,27,16,89,2020
Zarrouk,Adil,88904661,26,Électronique Numérique,8,24,89,2020
Zarrouk,Adil,88904661,32,Langues et Communication I,1,17,89,2020
Zarrouk,Adil,88904661,32,Langues et Communication I,2,19,89,2020
Zarrouk,Adil,88904661,18,Modélisation et Programmation Objet,14,11,89,2020
Zarrouk,Adil,88904661,18,Modélisation et Programmation Objet,15,3,89,2020
Zarrouk,Adil,88904661,18,Technologies DotNet et JEE,34,6,89,2020
Zarrouk,Adil,88904661,18,Technologies DotNet et JEE,35,4,89,2020
Berrada,Mohcine,82250542,32,Administration et Optimisation des BD,24,12,90,2020
Berrada,Mohcine,82250542,19,Architecture des Ordinateurs et Assembleur,13,11,90,2020
Berrada,Mohcine,82250542,32,Base de Données Relationnelle-Objet et Répartie,28,5,90,2020
Berrada,Mohcine,82250542,29,Business Intelligence,31,9,90,2020
Berrada,Mohcine,82250542,26,Intelligence Artificielle,23,9,90,2020
Berrada,Mohcine,82250542,29,Java Avancé,26,7,90,2020
Berrada,Mohcine,82250542,31,Langues et Communication II,19,19,90,2020
Berrada,Mohcine,82250542,31,Langues et Communication II,20,18,90,2020
Berrada,Mohcine,82250542,31,Langues et Communication II,21,25,90,2020
Berrada,Mohcine,82250542,23,Langues et Communication III,36,20,90,2020
Berrada,Mohcine,82250542,23,Langues et Communication III,37,17,90,2020
Berrada,Mohcine,82250542,18,Management I,3,21,90,2020
Berrada,Mohcine,82250542,18,Management II,22,26,90,2020
Berrada,Mohcine,82250542,18,Management III,38,27,90,2020
Berrada,Mohcine,82250542,25,Méthodologies et Génie Logiciel,18,4,90,2020
Berrada,Mohcine,82250542,31,Probabilités Statistiques et Calcul Stochastique,4,22,90,2020
Berrada,Mohcine,82250542,30,Programmation C Avancé et Complexité,10,6,90,2020
Berrada,Mohcine,82250542,16,Programmation des Systèmes,33,11,90,2020
Berrada,Mohcine,82250542,29,Programmation Réseaux et Sécurité Informatique,16,13,90,2020
Berrada,Mohcine,82250542,26,Programmation Web I,9,10,90,2020
Berrada,Mohcine,82250542,32,Programmation web II,25,2,90,2020
Berrada,Mohcine,82250542,27,Réseaux informatique II,17,1,90,2020
Berrada,Mohcine,82250542,24,Réseaux Informatiques I,5,8,90,2020
Berrada,Mohcine,82250542,30,Systèmes d’exploitation,11,6,90,2020
Berrada,Mohcine,82250542,25,Systèmes d’Information et Bases de Données Relationnelles,6,15,90,2020
Berrada,Mohcine,82250542,30,Théories des Graphes et Recherche Opérationnelle,7,23,90,2020
Berrada,Mohcine,82250542,31,Théories des Langages et Compilation,12,2,90,2020
Berrada,Mohcine,82250542,31,Urbanisation des Systèmes d’Information,32,12,90,2020
Berrada,Mohcine,82250542,25,Vision Artificielle,27,16,90,2020
